"STATION","DATE","DEWP","FRSHTT","GUST","MAX","MIN","MXSPD","PRCP","SLP","SNDP","STP","TEMP","VISIB","WDSP"
"71624099999","2021-07-19","  62.5","000000"," 15.9","  84.9","  64.6"," 11.1"," 0.00","1017.7","999.9","997.5","  75.8"," 11.6","  8.3"
"71624099999","2021-07-20","  63.9","010010"," 25.1","  86.0","  66.2"," 18.1"," 0.00","1014.0","999.9","993.9","  75.3","  7.9","  7.8"
"71624099999","2021-07-21","  55.5","000000"," 22.0","  75.2","  58.8"," 15.0"," 0.00","1015.9","999.9","995.7","  67.9"," 15.0"," 11.4"
"71624099999","2021-07-22","  50.1","000000"," 19.0","  79.0","  56.3"," 13.0"," 0.00","1020.9","999.9","000.5","  68.3"," 15.0","  8.6"
"71624099999","2021-07-23","  51.1","000000","999.9","  79.0","  56.3"," 11.1"," 0.00","1021.9","999.9","001.5","  69.6"," 15.0","  6.3"
"71624099999","2021-07-24","  60.9","010000"," 20.0","  79.0","  58.5"," 12.0"," 0.02","1016.6","999.9","996.3","  69.8"," 13.3","  5.5"
"71624099999","2021-07-25","  65.3","010000"," 21.0","  84.9","  64.4"," 17.1"," 0.74","1009.3","999.9","989.3","  74.4"," 11.8","  8.7"
"71624099999","2021-07-26","  57.9","000000"," 21.0","  86.4","  61.9"," 15.0"," 0.00","1012.7","999.9","992.7","  75.5"," 11.0","  6.8"
"71624099999","2021-07-27","  60.3","010010"," 24.1","  86.7","  61.9"," 15.9"," 0.16","1014.0","999.9","993.9","  71.4"," 14.7","  5.9"
"71624099999","2021-07-28","  61.3","000000","999.9","  79.0","  61.9"," 11.1"," 0.06","1017.4","999.9","997.0","  69.5"," 15.0","  7.2"
"71624099999","2021-07-29","  62.9","010010"," 15.9","  80.6","  66.2"," 14.0"," 0.45","1011.0","999.9","990.9","  71.0"," 13.3","  5.4"
"71624099999","2021-07-30","  54.4","000000"," 24.1","  81.0","  59.7"," 19.0"," 0.00","1013.7","999.9","993.3","  65.8"," 15.0"," 12.9"
"71624099999","2021-07-31","  49.1","010000"," 15.9","  70.2","  51.8"," 14.0"," 0.00","1016.4","999.9","995.8","  61.6"," 15.0","  6.3"
"71624099999","2021-08-01","  58.2","010000"," 21.0","  70.7","  51.8"," 15.9"," 0.06","1010.7","999.9","990.4","  65.1"," 14.6","  8.3"
"71624099999","2021-08-02","  51.5","000000"," 15.9","  77.0","  55.4"," 11.1"," 0.00","1016.9","999.9","996.5","  65.1"," 15.0","  7.8"
"71624099999","2021-08-03","  53.2","000000"," 17.1","  80.6","  57.2"," 14.0"," 0.00","1018.4","999.9","998.1","  69.4"," 15.0","  6.2"
"71624099999","2021-08-04","  55.6","000000","999.9","  81.1","  56.5"," 11.1"," 0.00","1019.3","999.9","999.0","  71.2"," 15.0","  5.6"
"71624099999","2021-08-05","  57.6","000000","999.9","  81.3","  58.6","  9.9"," 0.00","1019.6","999.9","999.3","  72.5"," 14.6","  4.3"
"71624099999","2021-08-06","  60.3","000000"," 22.0","  84.2","  66.2"," 13.0"," 0.00","1018.2","999.9","998.0","  74.8"," 15.0","  6.3"
"71624099999","2021-08-07","  64.0","010010"," 18.1","  84.7","  64.2"," 11.1"," 0.00","1015.6","999.9","995.6","  73.9"," 14.4","  6.7"
"71624099999","2021-08-08","  68.0","010000","999.9","  82.4","  65.7","  9.9"," 0.80","1016.0","999.9","995.9","  73.7"," 12.4","  4.5"
"71624099999","2021-08-09","  71.1","000000"," 19.0","  87.8","  71.6"," 14.0"," 0.02","1016.9","999.9","996.9","  78.3"," 11.2","  6.2"
"71624099999","2021-08-10","  71.1","010000"," 18.1","  87.6","  71.6"," 14.0"," 0.02","1014.0","999.9","994.0","  78.1"," 13.1","  6.8"
"71624099999","2021-08-11","  70.6","010010"," 26.0","  88.2","  72.9"," 17.1"," 0.04","1011.2","999.9","991.4","  79.6"," 13.6"," 10.0"
"71624099999","2021-08-12","  68.5","010000"," 22.0","  89.6","  71.2"," 15.9"," 0.05","1011.3","999.9","991.3","  77.3"," 15.0","  9.9"
"71624099999","2021-08-13","  69.7","000000"," 17.1","  86.2","  71.2"," 15.0"," 0.00","1014.0","999.9","994.1","  78.6"," 14.4","  8.0"
"71624099999","2021-08-14","  50.6","000000"," 20.0","  86.2","  61.7"," 15.9"," 0.00","1020.3","999.9","000.0","  70.2"," 15.0","  9.6"
"71624099999","2021-08-15","  50.2","000000"," 15.9","  73.4","  55.4"," 14.0"," 0.00","1024.9","999.9","004.3","  65.7"," 15.0","  8.0"
"71624099999","2021-08-16","  56.8","000000"," 17.1","  77.0","  55.8"," 11.1"," 0.00","1021.8","999.9","001.4","  68.3"," 15.0","  6.1"
"71624099999","2021-08-17","  65.7","000000","999.9","  80.6","  69.6","  8.9"," 0.00","1018.1","999.9","997.9","  73.8"," 15.4","  4.7"
"71624099999","2021-08-18","  69.6","010000","999.9","  82.4","  68.0","  8.0"," 0.02","1018.9","999.9","998.7","  74.3"," 11.6","  4.8"
"71624099999","2021-08-19","  65.5","000000"," 17.1","  87.8","  69.1"," 12.0"," 0.00","1017.2","999.9","997.1","  77.0"," 15.0","  6.8"
"71624099999","2021-08-20","  63.4","000000","999.9","  88.5","  65.8"," 11.1"," 0.00","1014.9","999.9","994.8","  76.3"," 14.7","  6.8"
"71624099999","2021-08-21","  65.7","000000","999.9","  87.1","  65.8","  8.9"," 0.00","1012.9","999.9","992.9","  78.7"," 14.8","  5.4"
"71624099999","2021-08-22","  65.7","000000","999.9","  87.8","  69.8"," 11.1"," 0.00","1012.4","999.9","992.5","  78.4"," 15.0","  4.7"
"71624099999","2021-08-23","  67.2","000000"," 18.1","  89.6","  71.6"," 13.0"," 0.00","1011.5","999.9","991.7","  80.1"," 15.0","  9.1"
"71624099999","2021-08-24","  64.8","000000"," 18.1","  91.6","  67.1"," 12.0"," 0.00","1014.1","999.9","994.2","  78.3"," 15.0","  6.7"
"71624099999","2021-08-25","  68.3","010000","999.9","  92.7","  66.6"," 11.1"," 0.00","1016.8","999.9","996.9","  81.3"," 15.0","  5.8"
"71624099999","2021-08-26","  69.6","010010"," 24.1","  89.4","  70.5"," 17.1"," 0.00","1018.6","999.9","998.6","  78.4"," 14.1","  5.9"
"71624099999","2021-08-27","  61.1","000000"," 17.1","  78.8","  68.0"," 13.0"," 0.25","1020.7","999.9","000.4","  74.0"," 16.8","  9.3"
"71624099999","2021-08-28","  64.0","010010"," 34.0","  82.4","  66.2"," 24.1"," 0.00","1021.4","999.9","001.1","  74.3"," 15.0","  6.9"
"71624099999","2021-08-29","  71.9","010010"," 22.9","  88.3","  66.2"," 15.9"," 0.93","1017.2","999.9","997.2","  78.0"," 12.7","  6.1"
"71624099999","2021-08-30","  63.1","010010","999.9","  88.7","  69.4"," 20.0"," 0.13","1011.4","999.9","991.4","  76.2"," 14.5","  9.3"
"71624099999","2021-08-31","  57.0","000000"," 17.1","  84.4","  63.7"," 14.0"," 0.00","1010.3","999.9","990.2","  70.6"," 15.0","  8.2"
"71624099999","2021-09-01","  51.6","000000"," 19.0","  78.1","  59.9"," 13.0"," 0.00","1011.9","999.9","991.6","  66.9"," 15.0","  9.7"
"71624099999","2021-09-02","  47.4","000000"," 25.1","  75.6","  54.1"," 17.1"," 0.00","1015.8","999.9","995.3","  63.0"," 15.0"," 12.1"
"71624099999","2021-09-03","  51.6","000000"," 20.0","  73.4","  55.0"," 12.0"," 0.00","1020.4","999.9","999.8","  62.7"," 15.0","  6.9"
"71624099999","2021-09-04","  55.3","000000"," 17.1","  75.2","  57.2","  9.9"," 0.00","1017.0","999.9","996.5","  65.8"," 15.0","  5.7"
"71624099999","2021-09-05","  58.7","010000"," 22.0","  78.8","  62.2"," 15.9"," 0.23","1007.2","999.9","987.2","  70.7"," 14.3","  8.3"
"71624099999","2021-09-06","  54.9","010010"," 35.0","  79.2","  56.7"," 28.9"," 0.20","1008.7","999.9","988.5","  65.8"," 14.3"," 11.0"
"71624099999","2021-09-07","  54.3","010010"," 35.0","  78.8","  55.4"," 20.0"," 0.00","1011.3","999.9","991.0","  65.7"," 14.6","  7.0"
"71624099999","2021-09-08","  59.5","010010"," 28.0","  78.8","  54.5"," 21.0"," 1.88","1004.9","999.9","984.8","  68.2"," 11.4"," 10.2"
"71624099999","2021-09-09","  53.0","010000"," 22.0","  78.1","  55.2"," 18.1"," 0.00","1008.6","999.9","988.3","  64.0"," 15.0","  9.4"
"71624099999","2021-09-10","  50.0","000000"," 22.0","  75.2","  53.6"," 13.0"," 0.00","1015.1","999.9","994.6","  63.1"," 15.0","  8.3"
"71624099999","2021-09-11","  52.9","000000"," 32.1","  79.0","  53.6"," 22.9"," 0.00","1016.4","999.9","996.0","  67.1"," 15.0"," 10.2"
"71624099999","2021-09-12","  57.0","010000"," 27.0","  79.0","  55.0"," 17.1"," 0.00","1013.3","999.9","993.1","  71.2"," 15.0","  8.2"
"71624099999","2021-09-13","  54.4","010010"," 15.9","  75.2","  53.6"," 13.0"," 0.12","1017.9","999.9","997.5","  64.8"," 14.8","  6.6"
"71624099999","2021-09-14","  58.8","010010"," 25.1","  82.4","  60.8"," 15.0"," 0.00","1014.4","999.9","994.1","  67.2"," 14.4","  6.0"
"71624099999","2021-09-15","  60.0","010010"," 35.9","  82.2","  60.8"," 27.0"," 0.99","1011.1","999.9","990.9","  68.7"," 14.4","  8.4"
"71624099999","2021-09-16","  55.5","000000","999.9","  73.4","  56.7","  8.9"," 0.00","1021.4","999.9","000.8","  65.2"," 15.0","  4.9"
"71624099999","2021-09-17","  60.7","000000","999.9","  78.8","  58.6","  9.9"," 0.00","1021.7","999.9","001.1","  67.6"," 15.0","  3.9"
"71624099999","2021-09-18","  57.9","000000"," 20.0","  78.8","  56.5"," 15.0"," 0.00","1019.9","999.9","999.5","  68.5"," 14.4","  8.8"
"71624099999","2021-09-19","  48.8","000000"," 18.1","  74.3","  50.7"," 13.0"," 0.00","1023.9","999.9","003.2","  60.8"," 15.0","  6.9"
"71624099999","2021-09-20","  54.2","000000","999.9","  73.4","  50.4","  8.9"," 0.00","1022.1","999.9","001.5","  63.9"," 15.0","  4.9"
"71624099999","2021-09-21","  63.6","010000"," 26.0","  75.7","  68.0"," 15.0"," 0.01","1019.0","999.9","998.7","  71.2"," 14.7","  8.6"
"71624099999","2021-09-22","  61.6","010000"," 28.0","  70.2","  57.2"," 19.0"," 0.84","1013.2","999.9","992.8","  62.5","  5.4"," 10.9"
"71624099999","2021-09-23","  53.0","010000"," 31.1","  66.9","  53.6"," 22.9"," 1.60","1007.4","999.9","986.9","  58.3"," 12.6"," 11.2"
"71624099999","2021-09-24","  49.3","010000"," 21.0","  66.7","  51.4"," 15.0"," 0.02","1011.6","999.9","991.0","  56.3"," 14.8","  9.7"
"71624099999","2021-09-25","  51.3","010000"," 26.0","  69.8","  48.2"," 18.1"," 0.00","1013.6","999.9","993.0","  58.9"," 14.8","  6.7"
"71624099999","2021-09-26","  46.4","000000"," 20.0","  69.8","  44.4"," 14.0"," 0.18","1012.9","999.9","992.2","  55.5"," 15.0","  8.3"
"71624099999","2021-09-27","  54.8","010000"," 21.0","  75.4","  57.2"," 15.9"," 0.16","1008.7","999.9","988.4","  65.2"," 14.1","  9.0"
"71624099999","2021-09-28","  48.8","000000"," 18.1","  66.6","  50.0"," 14.0"," 0.00","1013.4","999.9","992.8","  58.1"," 15.0","  9.2"
"71624099999","2021-09-29","  45.3","000000"," 19.0","  68.2","  47.8"," 14.0"," 0.00","1017.8","999.9","997.0","  57.4"," 15.0","  7.8"
"71624099999","2021-09-30","  44.0","000000","999.9","  68.9","  47.8"," 13.0"," 0.00","1022.5","999.9","001.6","  54.6"," 15.0","  8.0"
"71624099999","2021-10-01","  46.5","000000","999.9","  68.5","  44.6","  8.9"," 0.00","1024.5","999.9","003.6","  55.7"," 15.0","  4.7"
"71624099999","2021-10-02","  55.2","000000"," 15.9","  77.9","  44.6"," 11.1"," 0.00","1018.2","999.9","997.7","  64.9"," 15.0","  7.2"
"71624099999","2021-10-03","  61.0","010000"," 15.0","  78.1","  55.6"," 12.0"," 0.35","1012.4","999.9","992.1","  66.1","  8.6","  5.0"
"71624099999","2021-10-04","  59.9","010000"," 19.0","  67.8","  57.9"," 13.0"," 0.57","1013.8","999.9","993.3","  59.9","  3.5","  7.0"
"71624099999","2021-10-05","  58.8","010000","999.9","  64.4","  58.1","  8.0"," 0.02","1022.2","999.9","001.5","  60.5","  9.5","  4.4"
"71624099999","2021-10-06","  58.3","000000","999.9","  64.6","  57.4","  8.0"," 0.00","1027.7","999.9","007.0","  62.0"," 15.0","  4.3"
"71624099999","2021-10-07","  61.4","010000","999.9","  68.0","  59.0","  5.1"," 0.00","1025.2","999.9","004.5","  62.8"," 14.1","  3.8"
"71624099999","2021-10-08","  60.6","000000","999.9","  68.5","  58.1","  9.9"," 0.00","1020.7","999.9","000.1","  64.0"," 14.3","  5.3"
"71624099999","2021-10-09","  62.2","010010","999.9","  68.7","  58.1","  8.0"," 0.35","1017.5","999.9","997.0","  64.8"," 11.5","  5.1"
"71624099999","2021-10-10","  61.8","010000"," 15.9","  69.8","  62.1","  9.9"," 0.09","1017.5","999.9","997.0","  65.1"," 14.6","  6.0"
"71624099999","2021-10-11","  62.3","000000","999.9","  71.6","  62.4","  8.9"," 0.02","1015.3","999.9","994.9","  66.3"," 15.0","  5.3"
"71624099999","2021-10-12","  62.3","000000"," 17.1","  72.1","  61.7"," 12.0"," 0.00","1014.3","999.9","993.9","  66.4"," 15.0","  5.7"
"71624099999","2021-10-13","  61.4","000000","999.9","  72.1","  61.7","  9.9"," 0.00","1014.2","999.9","993.8","  66.3"," 13.9","  4.7"
"71624099999","2021-10-14","  59.0","000000","999.9","  71.1","  55.2","  8.0"," 0.00","1014.5","999.9","994.1","  64.0"," 14.3","  4.3"
"71624099999","2021-10-15","  58.8","010010","999.9","  71.2","  55.2"," 11.1"," 0.08","1011.0","999.9","990.7","  64.7"," 12.3","  4.0"
"71624099999","2021-10-16","  53.9","010010"," 34.0","  60.8","  51.8"," 24.1"," 0.39","1005.1","999.9","984.7","  57.0"," 13.9"," 10.9"
"71624099999","2021-10-17","  42.0","010000"," 28.9","  59.2","  44.6"," 22.9"," 0.04","1010.7","999.9","989.9","  51.1"," 15.0"," 12.5"
"71624099999","2021-10-18","  40.9","010000"," 20.0","  59.2","  44.1"," 18.1"," 0.06","1014.4","999.9","993.5","  49.6"," 15.0","  9.8"
"71624099999","2021-10-19","  40.7","000000"," 22.9","  69.8","  39.2"," 17.1"," 0.00","1017.1","999.9","996.2","  52.7"," 15.0","  8.5"
"71624099999","2021-10-20","  49.2","010000"," 19.0","  70.0","  39.4"," 15.0"," 0.02","1016.3","999.9","995.7","  59.1"," 14.9","  8.3"
"71624099999","2021-10-21","  55.9","010000"," 26.0","  67.1","  50.2"," 19.0"," 0.06","1010.6","999.9","990.2","  59.8"," 14.1","  6.6"
"71624099999","2021-10-22","  39.7","010000"," 25.1","  63.5","  40.5"," 18.1"," 0.06","1012.3","999.9","991.4","  47.0"," 14.6","  9.9"
"71624099999","2021-10-23","  34.3","000000","999.9","  48.7","  37.0","  8.9"," 0.00","1016.4","999.9","995.2","  43.2"," 15.0","  4.7"
"71624099999","2021-10-24","  38.7","000000","999.9","  55.9","  36.1","  8.0"," 0.00","1017.4","999.9","996.4","  47.3"," 15.0","  3.6"
"71624099999","2021-10-25","  44.5","010000"," 25.1","  55.9","  36.1"," 19.0"," 0.47","1013.0","999.9","992.0","  47.5","  7.9","  9.7"
"71624099999","2021-10-26","  41.0","010000"," 26.0","  47.8","  40.5"," 19.0"," 0.63","1009.8","999.9","988.8","  42.3","  9.6"," 14.9"
"71624099999","2021-10-27","  43.8","000000"," 28.0","  60.8","  44.1"," 21.0"," 0.02","1014.7","999.9","993.8","  50.9"," 15.0","  9.9"
"71624099999","2021-10-28","  39.2","000000"," 20.0","  61.0","  41.2"," 14.0"," 0.00","1014.5","999.9","993.5","  47.2"," 15.0","  7.3"
"71624099999","2021-10-29","  46.9","010000"," 26.0","  56.3","  41.2"," 15.0"," 0.00","1008.3","999.9","987.6","  51.1"," 14.7"," 11.8"
"71624099999","2021-10-30","  47.6","010000"," 21.0","  56.3","  46.4"," 14.0"," 0.64","1003.5","999.9","982.8","  47.9","  4.5","  8.4"
"71624099999","2021-10-31","  46.7","010000"," 28.9","  59.0","  47.5"," 22.9"," 0.12","1002.9","999.9","982.2","  50.9"," 10.9"," 10.4"
"71624099999","2021-11-01","  34.4","010000"," 28.0","  59.2","  38.7"," 22.0"," 0.01","1015.0","999.9","994.0","  45.8"," 15.0"," 14.6"
"71624099999","2021-11-02","  30.1","000000"," 22.9","  48.2","  33.8"," 20.0"," 0.00","1020.4","999.9","999.0","  40.7"," 15.0"," 10.8"
"71624099999","2021-11-03","  29.0","010000"," 18.1","  48.0","  32.0"," 13.0"," 0.00","1023.9","999.9","002.4","  37.2"," 15.0","  7.4"
"71624099999","2021-11-04","  29.2","000000","999.9","  48.2","  31.5","  7.0"," 0.00","1026.6","999.9","005.0","  37.4"," 15.0","  4.0"
"71624099999","2021-11-05","  27.6","000000","999.9","  50.0","  28.4","  8.9"," 0.00","1028.0","999.9","006.4","  37.8"," 15.0","  4.2"
"71624099999","2021-11-06","  29.7","000000"," 15.9","  52.2","  26.2"," 11.1"," 0.00","1026.7","999.9","005.3","  41.1"," 15.0","  5.0"
"71624099999","2021-11-07","  36.2","000000"," 18.1","  60.8","  37.4"," 15.0"," 0.00","1020.8","999.9","999.7","  46.9"," 15.0","  6.4"
"71624099999","2021-11-08","  43.0","000000"," 20.0","  66.2","  39.2"," 14.0"," 0.00","1020.1","999.9","999.1","  51.1"," 12.1","  5.0"
"71624099999","2021-11-09","  43.4","010000"," 15.0","  66.4","  37.9","  9.9"," 0.00","1019.7","999.9","998.7","  51.1"," 14.7","  6.5"
"71624099999","2021-11-10","  37.8","010000","999.9","  57.2","  34.7","  9.9"," 0.10","1021.1","999.9","000.0","  46.5"," 14.6","  5.3"
"71624099999","2021-11-11","  36.4","010000"," 24.1","  55.4","  34.7"," 14.0"," 0.02","1018.9","999.9","997.9","  47.4"," 15.0","  8.7"
"71624099999","2021-11-12","  40.6","010000"," 22.9","  56.3","  43.0"," 15.0"," 0.02","1008.6","999.9","987.9","  51.2"," 14.6","  9.6"
"71624099999","2021-11-13","  31.9","010000"," 28.9","  54.3","  36.5"," 21.0"," 0.00","1007.0","999.9","986.0","  42.1"," 15.0"," 10.8"
"71624099999","2021-11-14","  33.3","010000"," 21.0","  41.0","  33.8"," 17.1"," 0.01","1008.1","999.9","986.9","  37.7"," 12.8","  9.1"
"71624099999","2021-11-15","  32.3","011000"," 20.0","  42.8","  33.8"," 17.1"," 0.33","1008.4","999.9","987.1","  36.6"," 11.6","  8.2"
"71624099999","2021-11-16","  30.7","000000","999.9","  42.8","  31.1"," 18.1"," 0.00","1018.4","999.9","997.0","  36.5"," 15.0","  9.3"
"71624099999","2021-11-17","  35.9","010000"," 15.9","  55.4","  35.6","  9.9"," 0.01","1017.3","999.9","996.0","  42.4"," 13.7","  5.3"
"71624099999","2021-11-18","  42.1","010000"," 29.9","  62.6","  41.0"," 21.0"," 0.02","1011.5","999.9","990.7","  50.3"," 14.9"," 14.7"
"71624099999","2021-11-19","  25.8","011000"," 31.1","  42.8","  32.0"," 22.0"," 0.00","1023.0","999.9","001.5","  37.2"," 15.0"," 14.4"
"71624099999","2021-11-20","  27.9","000000"," 18.1","  43.0","  30.9"," 13.0"," 0.00","1029.0","999.9","007.3","  37.8"," 15.0","  6.6"
"71624099999","2021-11-21","  34.0","010000"," 22.0","  46.4","  35.4"," 14.0"," 0.00","1019.6","999.9","998.3","  40.8"," 13.5","  5.5"
"71624099999","2021-11-22","  27.4","010000"," 36.9","  46.4","  28.2"," 24.1"," 0.20","1011.2","999.9","989.9","  35.6"," 13.8"," 14.6"
"71624099999","2021-11-23","  21.3","000000"," 15.9","  38.8","  24.1"," 11.1"," 0.00","1019.1","999.9","997.5","  30.8"," 15.0","  8.0"
"71624099999","2021-11-24","  25.8","000000"," 15.0","  46.4","  24.1","  8.9"," 0.00","1023.0","999.9","001.4","  35.6"," 15.0","  5.9"
"71624099999","2021-11-25","  39.7","010000","999.9","  44.6","  42.1","  8.9"," 0.19","1015.1","999.9","994.0","  43.6","  8.8","  5.9"
"71624099999","2021-11-26","  26.5","011000"," 31.1","  43.2","  28.4"," 24.1"," 0.06","1008.6","  0.4","987.3","  34.4"," 13.4"," 15.7"
"71624099999","2021-11-27","  18.9","000000"," 26.0","  38.5","  25.9"," 19.0"," 0.00","1014.8","999.9","993.2","  29.5"," 15.0","  9.8"
"71624099999","2021-11-28","  26.1","001000","999.9","  34.5","  25.9","  7.0"," 0.35","1009.6","  0.4","988.1","  29.3","  6.2","  4.5"
"71624099999","2021-11-29","  22.5","001000","999.9","  32.0","  19.4","  8.9"," 0.09","1014.7","  3.9","993.0","  26.6"," 13.3","  4.4"
"71624099999","2021-11-30","  26.9","011000","999.9","  35.6","  23.0"," 13.0"," 0.09","1012.5","  2.8","991.0","  30.3"," 10.3","  3.7"
"71624099999","2021-12-01","  28.3","010000"," 24.1","  41.0","  32.0"," 15.9"," 0.02","1016.0","  0.4","994.6","  36.3"," 14.4","  8.9"
"71624099999","2021-12-02","  37.3","010000"," 32.1","  50.9","  30.6"," 28.0"," 0.01","1002.7","  0.4","981.8","  43.5"," 13.0"," 14.4"
"71624099999","2021-12-03","  22.2","010000"," 32.1","  50.9","  31.6"," 22.0"," 0.03","1015.1","999.9","993.6","  34.1"," 15.0"," 13.4"
"71624099999","2021-12-04","  23.8","000000"," 27.0","  41.4","  30.9"," 19.0"," 0.00","1017.7","999.9","996.2","  34.6"," 15.0","  9.7"
"71624099999","2021-12-05","  22.9","001000"," 22.0","  41.4","  25.2"," 15.9"," 0.00","1023.3","999.9","001.6","  32.2"," 13.8","  7.4"
"71624099999","2021-12-06","  38.5","011000"," 40.0","  52.2","  25.2"," 31.1"," 0.75","1003.4","  0.4","982.4","  41.4","  8.6"," 15.1"
"71624099999","2021-12-07","  18.9","001000"," 44.1","  33.8","  23.0"," 33.0"," 0.03","1017.6","  0.4","995.9","  27.5"," 12.8"," 12.1"
"71624099999","2021-12-08","  18.3","001000"," 19.0","  30.2","  19.0"," 13.0"," 0.07","1017.8","  0.8","995.9","  23.6","  8.4","  4.0"
"71624099999","2021-12-09","  17.9","000000","999.9","  30.2","  20.1"," 12.0"," 0.02","1019.9","  0.8","998.0","  25.2"," 15.0","  6.3"
"71624099999","2021-12-10","  31.7","001000"," 20.0","  41.0","  30.2"," 14.0"," 0.07","1014.2","  0.8","992.8","  35.7","  9.8","  4.7"
"71624099999","2021-12-11","  41.9","011000"," 52.1","  64.4","  37.4"," 36.9"," 0.83"," 998.7","  0.4","978.0","  46.7"," 10.7"," 11.3"
"71624099999","2021-12-12","  26.2","011100"," 40.0","  44.6","  31.6"," 32.1"," 0.02","1012.9","999.9","991.7","  37.3"," 15.0"," 15.4"
"71624099999","2021-12-13","  27.7","000000"," 28.9","  48.2","  37.4"," 22.9"," 0.00","1019.1","999.9","997.8","  41.8"," 15.0"," 12.3"
"71624099999","2021-12-14","  30.9","000000","999.9","  48.7","  33.3","  9.9"," 0.00","1031.5","999.9","009.9","  38.0"," 15.0","  5.6"
"71624099999","2021-12-15","  33.1","010000"," 24.1","  44.6","  37.4"," 14.0"," 0.02","1027.3","999.9","005.8","  40.1"," 14.6","  8.4"
"71624099999","2021-12-16","  42.1","010000"," 51.1","  62.8","  38.5"," 32.1"," 0.00","1008.3","999.9","987.7","  55.7"," 15.0"," 14.5"
"71624099999","2021-12-17","  26.9","000000"," 44.1","  62.8","  32.5"," 28.0"," 0.00","1016.3","999.9","995.0","  39.5"," 15.0"," 15.7"
"71624099999","2021-12-18","  25.7","001000"," 19.0","  32.7","  26.6"," 14.0"," 0.20","1020.3","  2.0","998.7","  30.8","  7.9","  8.4"
